,cities_tags,purchase_places,stores,countries,countries_tags,countries_fr,code,product_name,generic_name,manufacturing_places,manufacturing_places_tags,main_category_fr,created_datetime,last_modified_datetime
10038,"domfront-orne-france,domfront-orne-france,sainte-cecile-manche-france,sainte-cecile-manche-france","harnes,france",simply market,france,france,france,3596710442393,camembert de caractère,camembert au lait pasteurisé,"normandie,france","normandie,france",fromages de vache,2017-01-27t17:25:07z,2017-01-27t19:23:11z
10039,theix-morbihan-france,"toulouse,france",auchan,france,france,france,3596710443215,petits pois carottes à l'étuvée extra fins,petits pois extra-fins et jeunes carottes à l'étuvée,"morbihan,france","morbihan,france",conserves,2017-03-22t22:07:53z,2017-03-23t18:09:28z
10040,"chateauneuf-sur-loire-loiret-france,cabannes-bouches-du-rhone-france","noyelles-godault,france",auchan,france,france,france,3596710445493,laitue iceberg,laitue iceberg,france,france,légumes frais,2017-02-20t16:59:30z,2017-02-20t17:30:27z
10041,plouvien-finistere-france,france,auchan,france,france,france,3596710741595,velouté de légumes,velouté de légumes,"sill [filiale groupe sill (société industrielle laitière du léon)] - lieu dit le raden - route de tariec - 29860 plouvien,finistère,bretagne,france","sill-filiale-groupe-sill-societe-industrielle-laitiere-du-leon-lieu-dit-le-raden-route-de-tariec-29860-plouvien,finistere,bretagne,france",soupes,2012-11-24t21:26:07z,2015-06-16t10:02:17z
10042,sully-sur-loire-loiret-france,france,auchan,france,france,france,3596710742684,cookies goût chocolat,cookies aux pépites de chocolat et cacao maigre,"biscuiterie rougier (filiale groupe poult) - za de la pillardière - 45600 sully-sur-loire,loiret,centre-val de loire,france","biscuiterie-rougier-filiale-groupe-poult-za-de-la-pillardiere-45600-sully-sur-loire,loiret,centre-val-de-loire,france",cookies,2013-04-25t11:39:44z,2016-04-12t19:03:20z
10043,saint-georges-des-gardes-maine-et-loire-france,"tarare,france,harnes","simply market,auchan",france,france,france,3596710742714,galettes fines,galettes fines,"saint-georges-des-gardes,maine-et-loire,pays de la loire,france","saint-georges-des-gardes,maine-et-loire,pays-de-la-loire,france",biscuits,2013-09-02t08:36:38z,2015-06-06t14:34:26z
10044,"change-mayenne-france,change-mayenne-france","caluire,france",auchan,france,france,france,3596710744237,yaourt nature (12 pots) ,yaourt nature,"lactalis nestlé ultra-frais laval - lnuf laval (filiale groupe lactalis) - boulevard arago - zi des touches - 53810 changé,mayenne,pays de la loire,france","lactalis-nestle-ultra-frais-laval-lnuf-laval-filiale-groupe-lactalis-boulevard-arago-zi-des-touches-53810-change,mayenne,pays-de-la-loire,france",yaourts,2013-09-13t19:05:09z,2015-04-07t17:12:42z
10045,"montanges-ain-france,montanges-ain-france,annecy-haute-savoie-france,annecy-haute-savoie-france","caluire-et-cuire,france",auchan,france,france,france,3596710744831,fromage fondu pour croque monsieur (22 % mg)  ,"fromage industriel de france, fondu, au lait de vache, en tranches","entremont alliance - ea (filiale sodiaal international) - lieu dit trébillet - 01200 montanges (site fermé le 01/02/2014),ain,entremont alliance - ea (filiale sodiaal international) - usine sainte-catherine - 22 rue de la césière - zi de vovray - 74000 annecy,haute-savoie,rhône-alpes,france","entremont-alliance-ea-filiale-sodiaal-international-lieu-dit-trebillet-01200-montanges-site-ferme-le-01-02-2014,ain,entremont-alliance-ea-filiale-sodiaal-international-usine-sainte-catherine-22-rue-de-la-cesiere-zi-de-vovray-74000-annecy,haute-savoie,rhone-alpes,france",fromages de france,2013-07-14t10:49:50z,2016-10-31t10:50:29z
10046,"saint-pol-sur-ternoise-pas-de-calais-france,awoingt-nord-france,campbon-loire-atlantique-france","caluire-et-cuire,france",auchan,france,france,france,3596710745234,lait demi-écrémé,lait demi-écrémé stérilisé uht,"ingredia (filiale groupe la prospérité fermière) - route d'ostreville - zone industrielle - 62130 saint-pol-sur-ternoise,pas-de-calais,candia (filiale sodiaal international) - 1040 route nationale - 59400 awoingt,nord,nord-pas-de-calais,candia (filiale sodiaal international) - rue saint-martin - la fondinais - 44750 campbon,loire-atlantique,pays de la loire,france","ingredia-filiale-groupe-la-prosperite-fermiere-route-d-ostreville-zone-industrielle-62130-saint-pol-sur-ternoise,pas-de-calais,candia-filiale-sodiaal-international-1040-route-nationale-59400-awoingt,nord,nord-pas-de-calais,candia-filiale-sodiaal-international-rue-saint-martin-la-fondinais-44750-campbon,loire-atlantique,pays-de-la-loire,france",laits,2013-06-26t17:19:07z,2015-08-02t10:50:34z
10047,"varennes-sur-fouzon-indre-france,saint-denis-de-l-hotel-loiret-france",france,carrefour,france,france,france,3597240002781,lait demi-écrémé uht,lait stérilisé uht demi-écrémé,"laiterie de varennes (filiale laiterie de saint-denis-de-l'hôtel - lsdh) - 6 rue de la bordé - 36210 val-fouzon,indre,laiterie de saint-denis-de-l'hôtel (lsdh) - 10 route de l'aérodrome - les grandes beaugines - 45550 saint-denis-de-l'hôtel,loiret,centre-val de loire,france","laiterie-de-varennes-filiale-laiterie-de-saint-denis-de-l-hotel-lsdh-6-rue-de-la-borde-36210-val-fouzon,indre,laiterie-de-saint-denis-de-l-hotel-lsdh-10-route-de-l-aerodrome-les-grandes-beaugines-45550-saint-denis-de-l-hotel,loiret,centre-val-de-loire,france",laits,2015-12-26t13:26:14z,2016-02-08t14:12:03z
10048,pont-scorff-morbihan-france,pont-scorff-morbihan-france,carrefour,france,france,france,3597240004013,lait entier u.h.t.,lait entier u.h.t.,france,france,laits,2016-10-26t17:10:34z,2016-10-27t15:09:53z
10049,pont-scorff-morbihan-france,"vendôme,france",intermarché,france,france,france,3597240004211,lait uht demi-écrémé,lait demi-écrémé stérilisé uht,"union des coopératives agricoles lorco - 16 rue camille claudel - bellerive - 56620 pont-scorff,morbihan,bretagne,france","union-des-cooperatives-agricoles-lorco-16-rue-camille-claudel-bellerive-56620-pont-scorff,morbihan,bretagne,france",laits,2015-01-17t21:40:21z,2015-08-02t16:55:52z
10050,saint-genes-champanelle-puy-de-dome-france,france,carrefour,france,france,france,3597240004396,lait demi-écrémé,lait demi-écrémé stérilisé uht,"société laitière des volcans d'auvergne (slva) - theix - 63122 saint-genès-champanelle,puy-de-dôme,auvergne,france","societe-laitiere-des-volcans-d-auvergne-slva-theix-63122-saint-genes-champanelle,puy-de-dome,auvergne,france",laits,2014-04-12t09:35:41z,2015-08-02t07:50:28z
10051,"subdray-cher-france,subdray-cher-france","paris,france",la bovida,france,france,france,3598560026631,bouillon de volaille,bouillon de volaille,france,france,epicerie,2015-01-09t16:45:45z,2015-01-11t19:19:18z
10052,saint-clair-lot-france,saint-clair-lot-france,carrefour,france,france,france,3598960056405,le bloc de foie gras de canard du périgord,le bloc de foie gras de canard du périgord,france,france,conserves,2015-02-28t10:26:30z,2015-12-21t08:57:58z
10053,plougasnou-finistere-france,"anglet,france",carrefour,france,france,france,3599740008300,"pennes et boulettes à la bolognaise, surgelés","mélange cuisiné de pâtes précuites,de boulettes de viande de bœuf cuites agrémentées d'une sauce tomate","primel gastronomie [filiale groupe sill (société industrielle laitière du léon)] - 235 route de kerastren - lieu dit kerfeunteun - 29630 plougasnou,finistère,bretagne,france","primel-gastronomie-filiale-groupe-sill-societe-industrielle-laitiere-du-leon-235-route-de-kerastren-lieu-dit-kerfeunteun-29630-plougasnou,finistere,bretagne,france",plats à base de viande,2014-01-30t17:54:32z,2016-07-24t15:13:50z
10054,plougasnou-finistere-france,"carvin,france",intermarché,france,france,france,3599740008515,"colin d'alaska à la florentine, surgelé","gratin de portions de filets de colin d'alaska (theragra chalcogramma pêché en océan pacifique nord) à la florentine, surgelé","primel gastronomie [filiale groupe sill (société industrielle laitière du léon)] - 235 route de kerastren - lieu dit kerfeunteun - 29630 plougasnou,finistère,bretagne,france","primel-gastronomie-filiale-groupe-sill-societe-industrielle-laitiere-du-leon-235-route-de-kerastren-lieu-dit-kerfeunteun-29630-plougasnou,finistere,bretagne,france",surgelés,2015-03-05t17:03:40z,2016-07-24t11:41:29z
10055,boulogne-sur-mer-pas-de-calais-france,boulogne-sur-mer-pas-de-calais-france,carrefour,france,france,france,3599740008980,filet saumon rose du pacifique sauvage,filet saumon rose du pacifique sauvage,"boulogne-sur-mer,france","boulogne-sur-mer,france",saumons,2015-10-05t10:43:04z,2016-05-01t14:17:24z
10056,plelo-cotes-d-armor-france,"villeurbanne,france",carrefour market,france,france,france,3599740009628,"lasagnes bolognaise (pur bœuf), surgelé",lasagnes à la bolognaise ,"celtigel (filiale groupe le graët) - za des 4 voies - 22170 plélo,côtes-d'armor,bretagne,france","celtigel-filiale-groupe-le-graet-za-des-4-voies-22170-plelo,cotes-d-armor,bretagne,france",plats à base de viande,2014-04-17t14:34:52z,2016-12-20t17:46:55z
10057,plelo-cotes-d-armor-france,"villers bocage 80260,france",carrefour market,france,france,france,3599740009635,"moussaka (pur bœuf), surgelé","moussaka, surgelée","celtigel (filiale groupe le graët) - za des 4 voies - 22170 plélo,côtes-d'armor,bretagne,france","celtigel-filiale-groupe-le-graet-za-des-4-voies-22170-plelo,cotes-d-armor,bretagne,france",plats à base de viande,2015-08-24t18:48:40z,2016-07-24t15:08:02z
10058,boulogne-sur-mer-pas-de-calais-france,"rouen,france",hyper u,france,france,france,3599740009970,"saumon rose du pacifique sauvage fondue de poireaux, surgelé",portions de filets de saumon rose du pacifique (oncorhynchus gorbuscha) avec une sauce aux poireaux et à la crème fraîche,"findus france (filiale nomad foods) - 17 boulevard du bassin napoléon - 62200 boulogne-sur-mer,pas-de-calais,nord-pas-de-calais-picardie,france","findus-france-filiale-nomad-foods-17-boulevard-du-bassin-napoleon-62200-boulogne-sur-mer,pas-de-calais,nord-pas-de-calais-picardie,france",surgelés,2014-07-20t09:56:26z,2016-07-24t13:09:22z
10059,boulogne-sur-mer-pas-de-calais-france,"dourges,france",id stock,france,france,france,3599741000280,"crispies, 8 portions de colin d'alaska",portions de colin d'alaska,"findus france (filiale nomad foods) - 17 boulevard du bassin napoléon - 62200 boulogne-sur-mer,pas-de-calais,nord-pas-de-calais-picardie,france","findus-france-filiale-nomad-foods-17-boulevard-du-bassin-napoleon-62200-boulogne-sur-mer,pas-de-calais,nord-pas-de-calais-picardie,france",produits panés,2015-07-21t15:56:53z,2016-07-24t14:33:24z
10060,boulogne-sur-mer-pas-de-calais-france,"paris,france",franprix,france,france,france,3599741000693,les filets de colin d'alaska - citron et fines herbes ,"filets de colin d'alaska cuisinés au citron et fines herbes, surgelés","france,boulogne-sur-mer","france,boulogne-sur-mer",surgelés,2016-04-18t18:52:01z,2016-09-17t14:05:40z
10061,plougasnou-finistere-france,france,carrefour,france,france,france,3599741000761,"mafaldine au poulet - champignons, oignons, sauce crème & persil","mélange cuisiné de pâtes mafaldine précuites, de champignons, de préparation à base de viande de poulet traitée en salaison,d'oigons préfrits et de crème, surgelé.",france,france,surgelés,2016-11-09t11:53:43z,2017-03-16t13:32:42z
10062,boulogne-sur-mer-pas-de-calais-france,chateauneuf les martigues 13 france,carrefour,france,france,france,3599741001850,colin d'alaska,poisson pané,boulogne sur mer,boulogne-sur-mer,catégorie_inconnue,2016-09-19t16:23:59z,2016-09-19t16:41:35z
10063,boulogne-sur-mer-pas-de-calais-france,"paris,france",franprix,france,france,france,3599764000373,croquettes de poisson ail et fines herbes,croquettes de poisson ail et fines herbes,"france,côte d'opale,boulogne-sur-mer,nord-pas-de-calais","france,cote-d-opale,boulogne-sur-mer,nord-pas-de-calais",produits panés,2016-05-31t17:45:33z,2016-08-25t08:44:37z
10064,pont-l-eveque-calvados-france,"levallois,france,bordeaux",leclerc,france,france,france,3600900001267,croûtons de pain frottés à l'ail au persil,croûtons,saveur d auge parc d'activites launay art anc rte de lisieux 14130 pont l'eveque france,saveur-d-auge-parc-d-activites-launay-art-anc-rte-de-lisieux-14130-pont-l-eveque-france,pains,2012-11-13t22:23:27z,2016-09-19t10:14:15z
10065,pont-l-eveque-calvados-france,"rennes,france",carrefour,france,france,france,3600900001274,croûtons croustillants ail,croûtons ail,france,france,pains,2016-04-30t09:13:05z,2017-01-30t13:22:06z
10066,toulouse-haute-garonne-france,france,carrefour,france,france,france,3606520597845,yaourt nature sucré,yaourt nature sucré,france,france,yaourts,2016-12-01t11:59:05z,2017-02-20t16:33:25z
10067,toulouse-haute-garonne-france,toulouse-haute-garonne-france,carrefour,france,france,france,3606520597890,yaourt lait entier aux fruits (abricot/cerise/mûre/ananas),yaourt brassé sucré avec des fruits,france,france,yaourts entiers,2016-02-26t16:23:50z,2016-05-03t09:51:49z
10068,toulouse-haute-garonne-france,toulouse-haute-garonne-france,carrefour,france,france,france,3606520597906,"yaourts aux fruits 0% (mangue, framboise, mûre, fraise)",yaourt maigre aux fruits avec édulcorants et enrichi en vitamine d,france,france,yaourts aux fruits,2017-02-11t15:54:38z,2017-03-11t09:24:50z
10069,saint-just-de-claix-isere-france,"lyon,france",carrefour,france,france,france,3606521179132,saint-félicien,saint-félicien,"isère,france","isere,france",fromages de france,2015-05-23t11:34:55z,2015-08-19t11:25:15z
10070,talaudiere-loire-france,"lyon,france",carrefour,france,france,france,3608568200930,saucisson à cuire,saucisson à cuire,"forez,france","forez,france",saucissons,2016-11-23t17:09:56z,2017-02-18t21:51:24z
10071,talaudiere-loire-france,"caluire-et-cuire,france",auchan,france,france,france,3608568290498,merguez,merguez,"tradival (filiale groupe sicarev) - 190 allée de l'industrie - pôle de la viande - 42350 la talaudière,loire,rhône-alpes,france","tradival-filiale-groupe-sicarev-190-allee-de-l-industrie-pole-de-la-viande-42350-la-talaudiere,loire,rhone-alpes,france",saucisses,2013-07-12t19:18:15z,2015-12-03t09:58:25z
10072,talaudiere-loire-france,"caluire-et-cuire,france",auchan,france,france,france,3608568290511,assortiment chipo-merguez,saucisses,"tradival (filiale groupe sicarev) - 190 allée de l'industrie - pôle de la viande - 42350 la talaudière,loire,rhône-alpes,france","tradival-filiale-groupe-sicarev-190-allee-de-l-industrie-pole-de-la-viande-42350-la-talaudiere,loire,rhone-alpes,france",saucisses,2013-07-12t19:17:20z,2015-04-20t20:46:38z
10073,talaudiere-loire-france,"caluire-et-cuire,france",auchan,france,france,france,3608568290559,chipolatas aux herbes,chipolatas aux herbes,"tradival (filiale groupe sicarev) - 190 allée de l'industrie - pôle de la viande - 42350 la talaudière,loire,rhône-alpes,france","tradival-filiale-groupe-sicarev-190-allee-de-l-industrie-pole-de-la-viande-42350-la-talaudiere,loire,rhone-alpes,france",saucisses,2013-07-12t19:19:49z,2015-04-20t20:44:15z
10074,fleury-les-aubrais-loiret-france,"lyon,france",carrefour,france,france,france,3608568690397,boudins blancs à l'ancienne aux noix de saint jacques,boudins blancs à l'ancienne aux noix de saint jacques,france,france,charcuteries,2015-12-17t17:18:19z,2016-12-21t21:14:13z
10075,auneau-eure-et-loir-france,france,carrefour,france,france,france,3608580000297,riz au lait à la vanille naturelle,riz au lait à l'extrait naturel de vanille,"novandie (filiale groupe andros) - route de roinville - 28700 auneau,eure-et-loir,centre-val de loire,france","novandie-filiale-groupe-andros-route-de-roinville-28700-auneau,eure-et-loir,centre-val-de-loire,france",gâteaux,2014-07-08t11:18:34z,2017-02-02t14:52:33z
10076,auneau-eure-et-loir-france,"rennes,france",carrefour,france,france,france,3608580004110,semoule raisins au rhum,semoule raisins au rhum,france,france,desserts,2015-12-26t19:27:05z,2017-02-19t10:20:50z
10077,biars-sur-cere-lot-france,"rennes,france",carrefour,france,france,france,3608580004127,flan aux œufs frais au caramel,flan aux oeufs sur lit de caramel,france,france,desserts,2015-04-17t15:53:57z,2016-06-25t14:44:11z
10078,auneau-eure-et-loir-france,"rennes,france",carrefour,france,france,france,3608580709916,riz au lait à la vanille naturelle,riz au lait à la vanille,france,france,gâteaux,2015-12-26t19:24:05z,2017-03-23t13:03:44z
10079,auneau-eure-et-loir-france,"frouard,flers-en-escrebieux,france","leclerc,carrefour",france,france,france,3608580709930,yaourt à la confiture framboises ,yaourt brassé sucré à la confiture de framboise allégée en sucres,"novandie (filiale groupe andros) - route de roinville - 28700 auneau,eure-et-loir,centre-val de loire,france","novandie-filiale-groupe-andros-route-de-roinville-28700-auneau,eure-et-loir,centre-val-de-loire,france",yaourts brassés,2014-12-20t13:07:26z,2015-08-29t07:41:22z
